timestamp,side,price,size,trade_id
2025-08-22T14:58:53.949692,buy,112342.56000000,0.00005000,fill_bid_1755867533949692
2025-08-22T14:58:53.949796,buy,112342.56000000,0.00005000,fill_bid_1755867533949796
2025-08-22T14:58:53.949890,buy,112342.56000000,0.00005000,fill_bid_1755867533949890
2025-08-22T14:58:53.949981,buy,112342.56000000,0.00005000,fill_bid_1755867533949981
2025-08-22T14:58:53.950072,buy,112342.56000000,0.00005000,fill_bid_1755867533950072
2025-08-22T14:58:53.950164,buy,112342.56000000,0.00005000,fill_bid_1755867533950164
2025-08-22T14:58:53.950256,buy,112342.56000000,0.00005000,fill_bid_1755867533950256
2025-08-22T14:58:53.950350,buy,112342.56000000,0.00010000,fill_bid_1755867533950350
2025-08-22T14:58:53.955501,buy,112342.56000000,0.00242000,fill_bid_1755867533955502
2025-08-22T14:58:53.960762,buy,112342.56000000,0.00044000,fill_bid_1755867533960763
2025-08-22T14:58:53.964061,buy,112342.56000000,0.01396000,fill_bid_1755867533964061
2025-08-22T14:58:53.967068,buy,112342.56000000,0.00044000,fill_bid_1755867533967069
2025-08-22T14:58:54.048643,buy,112342.50000000,0.00005000,fill_bid_1755867534048644
2025-08-22T14:58:54.048762,buy,112342.50000000,0.00010000,fill_bid_1755867534048762
2025-08-22T14:58:54.048857,buy,112342.50000000,0.00005000,fill_bid_1755867534048857
2025-08-22T14:58:54.048950,buy,112342.50000000,0.00005000,fill_bid_1755867534048950
2025-08-22T14:58:54.049041,buy,112342.50000000,0.00010000,fill_bid_1755867534049040
2025-08-22T14:58:54.049132,buy,112342.50000000,0.00010000,fill_bid_1755867534049132
2025-08-22T14:58:54.049224,buy,112342.50000000,0.00005000,fill_bid_1755867534049224
2025-08-22T14:58:54.049317,buy,112342.50000000,0.00005000,fill_bid_1755867534049317
2025-08-22T14:58:54.049407,buy,112342.50000000,0.00005000,fill_bid_1755867534049407
2025-08-22T14:58:54.049498,buy,112342.50000000,0.00005000,fill_bid_1755867534049498
2025-08-22T14:58:54.049593,buy,112342.50000000,0.00005000,fill_bid_1755867534049593
2025-08-22T14:58:54.049683,buy,112342.50000000,0.00005000,fill_bid_1755867534049682
2025-08-22T14:58:54.049773,buy,112342.50000000,0.00005000,fill_bid_1755867534049773
2025-08-22T14:58:54.049861,buy,112342.50000000,0.00005000,fill_bid_1755867534049861
2025-08-22T14:58:54.049951,buy,112342.50000000,0.00005000,fill_bid_1755867534049951
2025-08-22T14:58:54.050041,buy,112342.50000000,0.00005000,fill_bid_1755867534050041
2025-08-22T14:58:54.050131,buy,112342.50000000,0.00005000,fill_bid_1755867534050130
2025-08-22T14:58:54.050221,buy,112342.50000000,0.00005000,fill_bid_1755867534050222
2025-08-22T14:58:54.050311,buy,112342.50000000,0.00005000,fill_bid_1755867534050310
2025-08-22T14:58:54.050400,buy,112342.50000000,0.00005000,fill_bid_1755867534050400
2025-08-22T14:58:54.050490,buy,112342.50000000,0.00005000,fill_bid_1755867534050490
2025-08-22T14:58:54.050581,buy,112342.50000000,0.00005000,fill_bid_1755867534050581
2025-08-22T14:58:54.050671,buy,112342.50000000,0.00005000,fill_bid_1755867534050672
2025-08-22T14:58:54.050762,buy,112342.50000000,0.00005000,fill_bid_1755867534050762
2025-08-22T14:58:54.050853,buy,112342.50000000,0.00010000,fill_bid_1755867534050853
2025-08-22T14:58:54.050943,buy,112342.50000000,0.00029000,fill_bid_1755867534050943
2025-08-22T14:58:54.051032,buy,112342.50000000,0.00005000,fill_bid_1755867534051032
2025-08-22T14:58:54.051124,buy,112342.50000000,0.00005000,fill_bid_1755867534051123
2025-08-22T14:58:54.051215,buy,112342.50000000,0.00005000,fill_bid_1755867534051215
2025-08-22T14:58:54.051307,buy,112342.50000000,0.00005000,fill_bid_1755867534051307
2025-08-22T14:58:54.051398,buy,112342.50000000,0.00005000,fill_bid_1755867534051399
2025-08-22T14:58:54.051489,buy,112342.50000000,0.00005000,fill_bid_1755867534051489
2025-08-22T14:58:54.051580,buy,112342.50000000,0.00005000,fill_bid_1755867534051580
2025-08-22T14:58:54.051671,buy,112342.50000000,0.00005000,fill_bid_1755867534051671
2025-08-22T14:58:54.051763,buy,112342.50000000,0.00005000,fill_bid_1755867534051763
2025-08-22T14:58:54.051854,buy,112342.50000000,0.00005000,fill_bid_1755867534051854
2025-08-22T14:58:54.051943,buy,112342.50000000,0.00005000,fill_bid_1755867534051942
2025-08-22T14:58:54.052034,buy,112342.50000000,0.00005000,fill_bid_1755867534052034
2025-08-22T14:58:54.052124,buy,112342.50000000,0.00005000,fill_bid_1755867534052123
2025-08-22T14:58:54.052214,buy,112342.50000000,0.00005000,fill_bid_1755867534052214
2025-08-22T14:58:54.052294,buy,112342.50000000,0.00005000,fill_bid_1755867534052293
2025-08-22T14:58:54.052374,buy,112342.50000000,0.00005000,fill_bid_1755867534052374
2025-08-22T14:58:54.052457,buy,112342.50000000,0.00935000,fill_bid_1755867534052456
2025-08-22T14:58:54.052646,buy,112342.50000000,0.00401000,fill_bid_1755867534052646
2025-08-22T14:58:54.052727,buy,112342.50000000,0.00005000,fill_bid_1755867534052727
2025-08-22T14:58:54.052806,buy,112342.50000000,0.00005000,fill_bid_1755867534052806
2025-08-22T14:58:54.052893,buy,112342.50000000,0.00005000,fill_bid_1755867534052893
2025-08-22T14:58:54.052973,buy,112342.50000000,0.00005000,fill_bid_1755867534052973
2025-08-22T14:58:54.053059,buy,112342.50000000,0.00005000,fill_bid_1755867534053059
2025-08-22T14:58:54.053137,buy,112342.50000000,0.00005000,fill_bid_1755867534053136
2025-08-22T14:58:54.053216,buy,112342.50000000,0.00005000,fill_bid_1755867534053216
2025-08-22T14:58:54.053296,buy,112342.50000000,0.00005000,fill_bid_1755867534053296
2025-08-22T14:58:54.053376,buy,112342.50000000,0.00005000,fill_bid_1755867534053376
2025-08-22T14:58:54.053456,buy,112342.50000000,0.00005000,fill_bid_1755867534053455
2025-08-22T14:58:54.053535,buy,112342.50000000,0.00005000,fill_bid_1755867534053535
2025-08-22T14:58:54.053615,buy,112342.50000000,0.00005000,fill_bid_1755867534053615
2025-08-22T14:58:54.053695,buy,112342.50000000,0.00005000,fill_bid_1755867534053695
2025-08-22T14:58:54.053775,buy,112342.50000000,0.00005000,fill_bid_1755867534053775
2025-08-22T14:58:54.053854,buy,112342.50000000,0.00005000,fill_bid_1755867534053854
2025-08-22T14:58:54.053933,buy,112342.50000000,0.00005000,fill_bid_1755867534053933
2025-08-22T14:58:54.054012,buy,112342.50000000,0.00005000,fill_bid_1755867534054011
2025-08-22T14:58:54.054092,buy,112342.50000000,0.00100000,fill_bid_1755867534054092
2025-08-22T14:58:54.054172,buy,112342.50000000,0.00010000,fill_bid_1755867534054171
2025-08-22T14:58:54.054251,buy,112342.50000000,0.00005000,fill_bid_1755867534054251
2025-08-22T14:58:54.054330,buy,112342.50000000,0.00005000,fill_bid_1755867534054330
2025-08-22T14:58:54.054417,buy,112342.50000000,0.00005000,fill_bid_1755867534054417
2025-08-22T14:58:54.066285,buy,112342.50000000,0.00010000,fill_bid_1755867534066286
2025-08-22T14:58:54.066391,buy,112342.50000000,0.00005000,fill_bid_1755867534066391
2025-08-22T14:58:54.066485,buy,112342.50000000,0.00010000,fill_bid_1755867534066485
2025-08-22T14:58:54.066577,buy,112342.50000000,0.00010000,fill_bid_1755867534066578
2025-08-22T14:58:54.066668,buy,112342.50000000,0.00005000,fill_bid_1755867534066668
2025-08-22T14:58:54.066760,buy,112342.50000000,0.00005000,fill_bid_1755867534066759
2025-08-22T14:58:54.066851,buy,112342.50000000,0.00005000,fill_bid_1755867534066851
2025-08-22T14:58:54.066940,buy,112342.50000000,0.00005000,fill_bid_1755867534066939
2025-08-22T14:58:54.067030,buy,112342.50000000,0.00005000,fill_bid_1755867534067031
2025-08-22T14:58:54.067121,buy,112342.50000000,0.00005000,fill_bid_1755867534067122
2025-08-22T14:58:54.067218,buy,112342.50000000,0.00005000,fill_bid_1755867534067217
2025-08-22T14:58:54.067307,buy,112342.50000000,0.00005000,fill_bid_1755867534067307
2025-08-22T14:58:54.067397,buy,112342.50000000,0.00005000,fill_bid_1755867534067397
2025-08-22T14:58:54.067487,buy,112342.50000000,0.00005000,fill_bid_1755867534067487
2025-08-22T14:58:54.067577,buy,112342.50000000,0.00005000,fill_bid_1755867534067577
2025-08-22T14:58:54.067667,buy,112342.50000000,0.00005000,fill_bid_1755867534067668
2025-08-22T14:58:54.067757,buy,112342.50000000,0.00005000,fill_bid_1755867534067757
2025-08-22T14:58:54.067846,buy,112342.50000000,0.00005000,fill_bid_1755867534067847
2025-08-22T14:58:54.067936,buy,112342.50000000,0.00005000,fill_bid_1755867534067936
2025-08-22T14:58:54.068027,buy,112342.50000000,0.00005000,fill_bid_1755867534068026
2025-08-22T14:58:54.068118,buy,112342.50000000,0.00005000,fill_bid_1755867534068118
2025-08-22T14:58:54.068207,buy,112342.50000000,0.00005000,fill_bid_1755867534068207
2025-08-22T14:58:54.068297,buy,112342.50000000,0.00005000,fill_bid_1755867534068297
2025-08-22T14:58:54.068386,buy,112342.50000000,0.00005000,fill_bid_1755867534068387
2025-08-22T14:58:54.068476,buy,112342.50000000,0.00010000,fill_bid_1755867534068476
2025-08-22T14:58:54.068566,buy,112342.50000000,0.00005000,fill_bid_1755867534068566
2025-08-22T14:58:54.068654,buy,112342.50000000,0.00005000,fill_bid_1755867534068655
2025-08-22T14:58:54.068743,buy,112342.50000000,0.00010000,fill_bid_1755867534068744
2025-08-22T14:58:54.068835,buy,112342.50000000,0.00005000,fill_bid_1755867534068835
2025-08-22T14:58:54.068924,buy,112342.50000000,0.00005000,fill_bid_1755867534068925
2025-08-22T14:58:54.069014,buy,112342.50000000,0.00005000,fill_bid_1755867534069014
2025-08-22T14:58:54.069104,buy,112342.50000000,0.00005000,fill_bid_1755867534069104
2025-08-22T14:58:54.069194,buy,112342.50000000,0.00005000,fill_bid_1755867534069195
2025-08-22T14:58:54.069357,buy,112342.50000000,0.00005000,fill_bid_1755867534069357
2025-08-22T14:58:54.069473,buy,112342.50000000,0.00005000,fill_bid_1755867534069473
2025-08-22T14:58:54.069571,buy,112342.50000000,0.00005000,fill_bid_1755867534069571
2025-08-22T14:58:54.069669,buy,112342.50000000,0.00005000,fill_bid_1755867534069669
2025-08-22T14:58:54.069766,buy,112342.50000000,0.00005000,fill_bid_1755867534069765
2025-08-22T14:58:54.069856,buy,112342.50000000,0.00005000,fill_bid_1755867534069856
2025-08-22T14:58:54.069950,buy,112342.50000000,0.00005000,fill_bid_1755867534069951
2025-08-22T14:58:54.070031,buy,112342.50000000,0.00226000,fill_bid_1755867534070031
2025-08-22T14:58:54.070110,buy,112342.50000000,0.01000000,fill_bid_1755867534070109
2025-08-22T14:58:54.070195,buy,112342.50000000,0.00173000,fill_bid_1755867534070195
2025-08-22T14:58:54.070277,buy,112342.50000000,0.00005000,fill_bid_1755867534070277
2025-08-22T14:58:54.121953,buy,112341.18000000,0.00260000,fill_bid_1755867534121954
2025-08-22T14:58:54.122056,buy,112341.18000000,0.03421000,fill_bid_1755867534122056
2025-08-22T14:58:54.122159,buy,112341.18000000,0.00005000,fill_bid_1755867534122159
2025-08-22T14:58:54.122395,buy,112341.18000000,0.00005000,fill_bid_1755867534122394
2025-08-22T14:58:54.122475,buy,112341.18000000,0.00005000,fill_bid_1755867534122475
2025-08-22T14:58:54.122549,buy,112341.18000000,0.00010000,fill_bid_1755867534122550
2025-08-22T14:58:54.122714,buy,112341.18000000,0.00005000,fill_bid_1755867534122714
2025-08-22T14:58:54.122794,buy,112341.18000000,0.00005000,fill_bid_1755867534122794
2025-08-22T14:58:54.122909,buy,112341.18000000,0.00005000,fill_bid_1755867534122908
2025-08-22T14:58:54.122983,buy,112341.18000000,0.00005000,fill_bid_1755867534122983
2025-08-22T14:58:54.123076,buy,112341.18000000,0.00005000,fill_bid_1755867534123076
2025-08-22T14:58:54.123152,buy,112341.18000000,0.00010000,fill_bid_1755867534123151
2025-08-22T14:58:54.123231,buy,112341.18000000,0.00005000,fill_bid_1755867534123231
2025-08-22T14:58:54.123313,buy,112341.18000000,0.00005000,fill_bid_1755867534123313
2025-08-22T14:58:54.123408,buy,112341.18000000,0.00005000,fill_bid_1755867534123407
2025-08-22T14:58:54.123483,buy,112341.18000000,0.00010000,fill_bid_1755867534123484
2025-08-22T14:58:54.123555,buy,112341.18000000,0.00005000,fill_bid_1755867534123555
2025-08-22T14:58:54.123625,buy,112341.18000000,0.00005000,fill_bid_1755867534123625
2025-08-22T14:58:54.123723,buy,112341.18000000,0.00005000,fill_bid_1755867534123723
2025-08-22T14:58:54.123814,buy,112341.18000000,0.00005000,fill_bid_1755867534123813
2025-08-22T14:58:54.123887,buy,112341.18000000,0.00005000,fill_bid_1755867534123887
