timestamp_iso,spread_0.1btc,spread_1.0btc,spread_5.0btc,spread_10.0btc
2025-08-22 14:59:12,0.00999999999476131,0.00999999999476131,0.00999999999476131,4.562733799990383
2025-08-22 14:59:12,0.00999999999476131,0.00999999999476131,0.00999999999476131,4.025557260029018
2025-08-22 14:59:12,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.6765375900286017
2025-08-22 14:59:12,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.7750385900289984
2025-08-22 14:59:12,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.399540970029193
2025-08-22 14:59:12,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.3991310200217413
2025-08-22 14:59:12,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.399121020003804
2025-08-22 14:59:12,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.4229918500204803
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.382251989998622
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.604258799998206
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.611088980003842
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.611267020009109
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.543873810005607
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.774192779994337
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.774192779994337
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.8347217600094154
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.925229369997396
2025-08-22 14:59:13,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.929162050000741
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.931947169970954
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,4.149637409980642
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,4.690199340009713
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,4.95556335002766
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.70065412997792
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,4.607217730022967
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,4.571938449982554
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.284210529993288
2025-08-22 14:59:14,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.746710500010522
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.7353660500230035
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.8688111800001934
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,0.00999999999476131,3.737414319999516
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,1.1993413999734912,4.706217089958955
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,1.2108950199617539,4.75699389995134
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,1.2108950199617539,4.75699389995134
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,1.1886307599779684,4.740905470011057
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,1.1798224999802187,4.696501340018585
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,1.1798224999802187,4.696501340018585
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,1.1684062999702292,4.566721409981255
2025-08-22 14:59:15,0.00999999999476131,0.00999999999476131,1.5618731399590615,4.763454829968396
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,1.1576378399768146,4.556337180008995
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,1.1081569199886872,4.301596720004454
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,1.1138548399758292,4.304445679998025
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,1.1444694799865829,4.854723909986205
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,1.1910455399629427,5.063031649959157
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,1.1985153799614636,5.064653209992684
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,4.183193100019707,5.821596550013055
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,4.486292820001836,5.6531464099971345
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,4.487382420018548,5.6536912100127665
2025-08-22 14:59:16,0.00999999999476131,0.00999999999476131,4.490409440011717,5.655204720009351
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.985521559996414,6.302760780003155
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.985521559996414,6.302760780003155
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.985521559996414,6.302760780003155
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.973122359995614,6.286561180007993
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.96555846001138,6.277779229989392
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.96555846001138,6.277779229989392
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.984303959994577,6.30215197999496
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.9293781599990325,6.234689079996315
2025-08-22 14:59:17,0.00999999999476131,0.00999999999476131,4.218832319995272,5.7294161599566
